Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
6-Jan-18,17,"1,249.30","1,810.77",238.16,250.37,-2.42,-9.79,243.48,262.25,-4.03,-14.74,4,-10
6-Jan-18,18,"1,261.30","1,856.78",294.95,314.88,-3.12,-16.81,212.08,227.60,-3.56,-11.96,3,-11
6-Jan-18,19,"1,251.80","1,823.12",282.23,300.16,-2.94,-14.99,222.50,239.95,-4.26,-13.19,2,-11
6-Jan-18,20,"1,192.10","1,765.20",262.53,278.71,-2.78,-13.40,191.65,207.04,-3.97,-11.42,0,-11
6-Jan-18,21,"1,160.50","1,708.63",212.00,223.14,-1.25,-9.89,186.02,215.82,-16.04,-13.76,0,-12
6-Jan-18,22,"1,061.80","1,630.83",191.06,202.62,-1.70,-9.86,158.06,275.12,-100.46,-16.60,0,-14
6-Jan-18,23,893.30,"1,554.56",186.54,198.91,-1.64,-10.73,148.90,221.09,-59.01,-13.18,0,-16
6-Jan-18,24,847.80,"1,464.06",177.04,189.10,-1.52,-10.54,161.48,194.49,-21.67,-11.34,-2,-17
7-Jan-18,01,"1,007.30","1,407.75",197.80,217.38,-7.37,-12.21,140.57,197.05,-43.94,-12.54,-4,-16
7-Jan-18,02,954.40,"1,386.24",185.26,198.71,-1.95,-11.50,157.36,176.49,-8.09,-11.04,-6,-16
7-Jan-18,03,956.10,"1,383.35",184.60,197.48,-1.94,-10.94,147.85,159.72,-2.36,-9.51,-7,-17
7-Jan-18,04,960.40,"1,367.60",183.70,196.36,-1.93,-10.73,144.90,157.11,-2.35,-9.86,-7,-18
7-Jan-18,05,955.70,"1,388.95",200.00,214.18,-2.17,-12.01,148.56,160.64,-2.40,-9.68,-8,-19
7-Jan-18,06,983.70,"1,414.40",201.55,214.74,-2.19,-11.00,158.23,171.33,-2.64,-10.46,-8,-19
7-Jan-18,07,"1,183.40","1,480.71",188.99,199.40,-0.90,-9.51,160.19,180.27,-9.59,-10.49,-8,-19
7-Jan-18,08,"1,303.30","1,562.71",219.08,228.19,0.00,-9.11,193.21,206.74,-1.97,-11.56,-9,-18
7-Jan-18,09,"1,467.50","1,658.25",192.05,198.63,0.00,-6.58,281.53,297.67,0.00,-16.14,-8,-17
7-Jan-18,10,"1,561.60","1,712.01",187.25,192.84,0.00,-5.59,285.57,299.93,0.00,-14.36,-6,-17
7-Jan-18,11,"1,631.50","1,708.06",183.73,188.20,0.00,-4.47,207.62,235.34,-16.51,-11.21,-1,-16
7-Jan-18,12,"1,612.80","1,697.22",177.75,181.83,0.00,-4.08,187.49,225.48,-27.16,-10.83,4,-12
7-Jan-18,13,"1,589.20","1,686.09",177.56,182.33,0.00,-4.77,145.82,175.02,-21.13,-8.07,8,-9
7-Jan-18,14,"1,566.80","1,647.36",172.02,176.56,0.00,-4.54,126.02,153.86,-21.25,-6.59,11,-10
7-Jan-18,15,"1,515.80","1,633.51",173.82,177.82,0.00,-4.00,146.86,155.69,-2.99,-5.84,11,-11
7-Jan-18,16,"1,539.50","1,654.47",175.11,179.15,0.00,-4.04,189.10,195.94,0.00,-6.84,13,-10
7-Jan-18,17,"1,663.10","1,760.51",177.87,181.99,0.00,-4.12,281.19,291.67,0.00,-10.48,12,-8
7-Jan-18,18,"1,745.30","1,852.59",229.68,235.24,0.00,-5.56,279.72,289.21,0.00,-9.49,11,-6
7-Jan-18,19,"1,727.30","1,825.93",228.81,234.17,0.00,-5.36,226.05,241.80,-7.06,-8.69,13,-8
7-Jan-18,20,"1,585.20","1,739.63",188.50,193.64,0.00,-5.14,219.05,228.73,0.00,-9.68,11,-10
7-Jan-18,21,"1,478.10","1,670.69",190.04,196.13,0.00,-6.09,175.99,184.22,0.00,-8.23,11,-10
7-Jan-18,22,"1,334.00","1,547.84",177.50,182.81,0.00,-5.31,174.41,182.30,0.00,-7.89,12,-7
7-Jan-18,23,"1,236.70","1,426.96",174.06,180.07,0.00,-6.01,149.33,155.63,0.00,-6.30,13,-6
7-Jan-18,24,"1,123.70","1,354.79",176.18,183.44,0.00,-7.26,130.58,135.41,0.00,-4.83,13,-6
8-Jan-18,01,"1,158.50","1,309.41",150.96,155.31,0.00,-4.35,145.45,150.72,0.00,-5.27,13,-5
8-Jan-18,02,"1,113.50","1,280.54",147.89,152.65,0.00,-4.76,137.51,147.42,-4.07,-5.84,11,6
8-Jan-18,03,"1,094.10","1,275.92",145.89,150.48,0.00,-4.59,124.46,143.70,-13.77,-5.47,12,8
8-Jan-18,04,"1,116.70","1,271.13",149.06,152.99,0.00,-3.93,139.63,144.73,0.00,-5.10,13,7
8-Jan-18,05,"1,151.90","1,314.43",151.25,155.32,0.00,-4.07,143.27,148.28,0.00,-5.01,14,7
8-Jan-18,06,"1,263.10","1,414.76",177.01,181.56,0.00,-4.55,135.96,140.61,0.00,-4.65,15,6
8-Jan-18,07,"1,459.00","1,579.32",219.73,224.51,0.00,-4.78,182.40,187.97,0.00,-5.57,16,5
8-Jan-18,08,"1,563.20","1,651.68",223.55,227.38,0.00,-3.83,193.62,198.88,0.00,-5.26,17,5
8-Jan-18,09,"1,599.70","1,654.26",217.17,220.57,0.00,-3.40,177.12,181.46,0.00,-4.34,18,5
8-Jan-18,10,"1,602.20","1,672.07",223.00,226.51,0.00,-3.51,150.90,154.16,0.00,-3.26,20,5
8-Jan-18,11,"1,623.70","1,686.76",176.41,179.48,0.00,-3.07,133.86,136.01,0.00,-2.15,21,7
8-Jan-18,12,"1,570.70","1,679.36",172.38,175.28,0.00,-2.90,137.84,139.96,0.00,-2.12,21,7
8-Jan-18,13,"1,548.50","1,671.83",156.72,158.35,0.00,-1.63,142.34,144.55,0.00,-2.21,22,8
8-Jan-18,14,"1,531.60","1,653.29",155.16,156.21,0.00,-1.05,141.03,143.52,0.00,-2.49,22,9
8-Jan-18,15,"1,505.10","1,632.66",152.42,153.39,0.00,-0.97,135.15,137.93,0.00,-2.78,24,11
8-Jan-18,16,"1,448.40","1,621.19",149.87,150.75,0.00,-0.88,135.85,139.52,0.00,-3.67,25,13
8-Jan-18,17,"1,544.20","1,692.76",155.41,156.20,0.00,-0.79,138.00,142.13,0.00,-4.13,27,16
