Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
1-Jan-16,22,"1,177.50","1,289.39",51.15,52.52,0.00,-1.37,40.10,40.57,0.00,-0.47,33,30
1-Jan-16,23,"1,056.10","1,202.05",39.48,40.59,0.00,-1.11,7.88,8.04,0.00,-0.16,33,29
1-Jan-16,24,942.60,"1,141.00",39.76,40.64,0.00,-0.88,38.61,39.33,0.00,-0.72,31,26
2-Jan-16,01,905.60,"1,075.20",57.19,59.27,0.00,-2.08,27.26,28.08,0.00,-0.82,31,26
2-Jan-16,02,874.10,"1,058.75",42.30,43.94,0.00,-1.64,42.05,43.41,0.00,-1.36,31,22
2-Jan-16,03,844.50,"1,043.31",57.18,59.36,0.01,-2.19,38.59,39.95,0.00,-1.36,31,21
2-Jan-16,04,807.30,"1,042.36",57.42,59.36,0.01,-1.95,100.94,104.06,0.00,-3.12,30,20
2-Jan-16,05,826.80,"1,035.19",44.81,46.66,0.00,-1.85,97.83,100.83,0.00,-3.00,31,19
2-Jan-16,06,892.20,"1,082.48",38.18,39.52,0.00,-1.34,85.58,88.47,0.00,-2.89,30,19
2-Jan-16,07,"1,003.10","1,174.26",38.88,39.82,0.01,-0.95,69.62,71.56,0.00,-1.94,30,18
2-Jan-16,08,"1,174.80","1,243.56",28.99,29.54,0.01,-0.56,34.95,35.91,0.00,-0.96,29,18
2-Jan-16,09,"1,271.10","1,329.57",30.45,31.10,0.01,-0.66,38.16,39.39,0.00,-1.23,29,18
2-Jan-16,10,"1,309.20","1,389.60",32.35,32.98,0.01,-0.64,36.35,37.51,0.00,-1.16,31,19
2-Jan-16,11,"1,344.70","1,401.78",30.80,31.60,0.01,-0.81,29.74,30.81,0.00,-1.07,34,19
2-Jan-16,12,"1,329.30","1,374.83",32.56,33.38,0.01,-0.83,30.15,31.18,0.00,-1.03,35,19
2-Jan-16,13,"1,301.90","1,376.26",29.53,30.32,0.00,-0.79,26.30,27.25,0.00,-0.95,36,17
2-Jan-16,14,"1,268.60","1,367.28",24.94,25.56,0.00,-0.62,24.19,24.96,0.00,-0.77,37,17
2-Jan-16,15,"1,255.10","1,347.90",24.73,25.33,0.00,-0.60,24.24,25.03,0.00,-0.79,37,17
2-Jan-16,16,"1,277.50","1,377.20",29.41,30.24,0.00,-0.83,23.78,24.54,0.00,-0.76,36,17
2-Jan-16,17,"1,388.60","1,469.23",35.50,36.39,0.00,-0.89,33.63,34.64,0.00,-1.01,35,17
2-Jan-16,18,"1,445.80","1,531.78",42.51,43.51,0.00,-1.00,54.93,56.70,0.00,-1.77,34,18
2-Jan-16,19,"1,414.80","1,492.53",39.56,40.37,0.00,-0.81,60.12,61.99,0.00,-1.87,34,20
2-Jan-16,20,"1,383.20","1,439.94",38.56,39.48,0.00,-0.92,43.97,45.39,0.00,-1.42,34,20
2-Jan-16,21,"1,319.10","1,377.72",42.45,42.89,0.00,-0.44,39.78,40.85,0.00,-1.07,34,20
2-Jan-16,22,"1,189.00","1,295.85",42.46,43.14,0.00,-0.68,46.51,47.49,0.00,-0.98,33,19
2-Jan-16,23,"1,100.70","1,210.36",36.45,37.20,0.00,-0.75,50.13,51.26,0.00,-1.13,32,20
2-Jan-16,24,"1,038.60","1,149.43",32.20,33.09,0.00,-0.89,38.06,38.97,0.00,-0.91,32,20
3-Jan-16,01,"1,002.20","1,097.92",29.42,30.08,0.00,-0.66,26.95,27.70,0.00,-0.75,32,21
3-Jan-16,02,961.90,"1,066.95",24.58,25.21,0.00,-0.63,23.84,24.47,0.00,-0.63,33,21
3-Jan-16,03,948.80,"1,038.76",25.64,26.11,0.00,-0.47,27.56,28.30,0.00,-0.74,33,21
3-Jan-16,04,942.10,"1,036.36",23.99,24.36,0.00,-0.37,24.65,25.29,0.00,-0.64,33,21
3-Jan-16,05,968.30,"1,039.24",22.65,23.23,0.00,-0.58,24.96,25.64,0.00,-0.68,33,21
3-Jan-16,06,"1,009.60","1,072.55",25.76,26.22,0.00,-0.46,27.93,28.55,0.00,-0.62,33,21
3-Jan-16,07,"1,072.50","1,125.13",36.11,36.40,0.00,-0.29,26.54,27.03,0.00,-0.49,32,22
3-Jan-16,08,"1,182.50","1,212.78",32.67,32.97,0.00,-0.30,29.46,29.96,0.00,-0.50,33,22
3-Jan-16,09,"1,276.80","1,313.50",32.41,32.77,0.00,-0.36,26.90,27.38,0.00,-0.48,33,22
3-Jan-16,10,"1,313.20","1,379.75",37.15,37.74,0.00,-0.59,23.90,24.32,0.00,-0.42,33,22
3-Jan-16,11,"1,323.20","1,391.79",36.89,37.46,0.00,-0.57,24.78,25.17,0.00,-0.39,35,22
3-Jan-16,12,"1,266.50","1,406.33",37.31,37.83,0.00,-0.52,27.92,28.38,0.00,-0.46,36,22
3-Jan-16,13,"1,234.20","1,392.59",36.42,37.07,0.00,-0.65,30.81,31.31,0.00,-0.50,37,23
3-Jan-16,14,"1,245.90","1,374.59",33.82,34.43,0.00,-0.61,30.09,30.66,0.00,-0.57,38,23
3-Jan-16,15,"1,227.20","1,360.43",33.78,34.43,0.00,-0.65,25.44,25.93,0.00,-0.49,39,23
3-Jan-16,16,"1,247.30","1,388.24",35.53,36.15,0.00,-0.62,25.71,26.20,0.00,-0.49,40,23
3-Jan-16,17,"1,370.90","1,501.79",46.66,47.73,0.00,-1.07,30.67,31.32,0.00,-0.65,38,24
3-Jan-16,18,"1,446.90","1,561.06",56.69,57.96,0.00,-1.27,37.96,38.89,0.00,-0.93,37,24
3-Jan-16,19,"1,435.30","1,527.33",53.03,54.21,0.00,-1.18,38.46,39.34,0.00,-0.88,37,24
3-Jan-16,20,"1,410.30","1,485.30",45.07,46.19,0.00,-1.12,31.91,32.72,0.00,-0.81,33,24
3-Jan-16,21,"1,355.30","1,415.13",41.88,42.13,0.00,-0.25,35.08,35.70,0.00,-0.62,35,24
3-Jan-16,22,"1,224.90","1,296.44",43.00,43.38,0.00,-0.38,29.15,29.68,0.00,-0.53,33,24
3-Jan-16,23,"1,015.80","1,195.71",38.00,39.09,0.00,-1.09,17.26,17.67,0.00,-0.41,32,24
3-Jan-16,24,959.60,"1,132.92",39.08,40.33,0.00,-1.25,0.00,0.00,0.00,0.00,31,24
4-Jan-16,01,"1,013.30","1,084.15",42.65,44.31,0.00,-1.66,29.25,30.01,0.00,-0.76,28,22
4-Jan-16,02,990.80,"1,064.32",42.42,44.09,0.00,-1.67,-30.83,-31.86,0.00,1.03,30,20
4-Jan-16,03,977.20,"1,065.04",42.40,44.12,0.00,-1.72,-16.39,-16.92,0.00,0.53,25,18
4-Jan-16,04,983.00,"1,078.33",42.76,44.55,0.00,-1.79,5.59,5.78,0.00,-0.19,23,19
4-Jan-16,05,"1,021.40","1,123.20",45.42,47.43,0.00,-2.01,14.55,15.09,0.00,-0.54,28,17
4-Jan-16,06,"1,147.20","1,239.69",46.85,48.38,0.00,-1.53,-35.68,-36.89,0.00,1.21,27,17
4-Jan-16,07,"1,325.30","1,432.71",54.88,56.76,0.00,-1.88,32.90,33.91,0.00,-1.01,26,14
4-Jan-16,08,"1,436.80","1,509.28",46.14,50.55,-2.52,-1.89,32.10,33.12,0.00,-1.02,24,13
4-Jan-16,09,"1,448.40","1,528.28",43.63,47.50,-1.83,-2.04,24.66,26.88,-1.17,-1.05,22,11
4-Jan-16,10,"1,456.50","1,551.28",44.23,47.53,-1.33,-1.97,22.99,24.85,-1.03,-0.83,21,11
4-Jan-16,11,"1,460.50","1,550.89",47.36,49.94,-0.45,-2.13,32.76,33.97,-0.11,-1.10,21,10
4-Jan-16,12,"1,448.50","1,550.57",47.27,49.66,-0.43,-1.96,33.53,34.71,0.00,-1.18,22,10
4-Jan-16,13,"1,427.70","1,535.26",45.75,47.75,-0.26,-1.74,33.50,34.82,0.00,-1.32,23,8
4-Jan-16,14,"1,417.70","1,537.10",46.91,49.16,-0.40,-1.85,34.03,35.42,0.00,-1.39,24,9
4-Jan-16,15,"1,409.30","1,518.06",46.89,49.34,-0.40,-2.05,37.74,39.27,0.00,-1.53,24,9
4-Jan-16,16,"1,428.30","1,537.12",47.77,50.24,-0.49,-1.98,43.27,45.31,-0.13,-1.91,22,7
4-Jan-16,17,"1,499.50","1,623.43",55.93,60.97,-2.16,-2.88,46.68,50.42,-1.35,-2.39,21,6
4-Jan-16,18,"1,571.30","1,709.18",72.56,80.64,-4.04,-4.04,61.41,67.42,-2.66,-3.35,20,5
4-Jan-16,19,"1,558.20","1,701.90",86.12,96.54,-5.60,-4.82,61.46,67.98,-3.06,-3.46,17,2
4-Jan-16,20,"1,557.40","1,660.02",64.40,71.06,-3.17,-3.49,53.25,58.54,-2.18,-3.11,15,1
4-Jan-16,21,"1,488.10","1,590.61",55.02,60.33,-2.16,-3.15,52.70,58.15,-2.22,-3.23,13,1
4-Jan-16,22,"1,360.70","1,475.59",58.09,60.29,0.00,-2.20,48.93,51.40,-0.14,-2.33,12,0
4-Jan-16,23,"1,244.20","1,380.30",48.64,50.17,0.00,-1.53,39.01,40.66,0.00,-1.65,10,-1
4-Jan-16,24,"1,162.50","1,317.39",50.09,50.27,0.00,-0.18,21.28,21.96,0.00,-0.68,10,-2
5-Jan-16,01,"1,064.90","1,252.18",68.93,69.98,0.00,-1.05,77.75,79.98,0.00,-2.23,8,-3
5-Jan-16,02,"1,033.40","1,228.69",61.15,62.15,0.00,-1.00,69.35,71.45,0.00,-2.10,7,-4
5-Jan-16,03,"1,059.70","1,227.91",51.18,51.83,0.00,-0.65,59.90,61.55,0.00,-1.65,7,-4
5-Jan-16,04,"1,062.90","1,223.63",50.99,51.74,0.00,-0.75,42.26,43.70,0.00,-1.44,6,-4
5-Jan-16,05,"1,082.80","1,278.23",63.59,65.09,0.00,-1.50,39.84,41.52,0.00,-1.68,5,-6
5-Jan-16,06,"1,221.20","1,392.08",71.14,73.61,0.00,-2.47,57.15,59.62,0.00,-2.47,5,-7
5-Jan-16,07,"1,480.50","1,555.56",65.97,66.73,0.00,-0.76,150.57,156.65,0.00,-6.08,5,-7
5-Jan-16,08,"1,567.00","1,568.50",70.16,71.21,0.00,-1.05,336.51,357.42,-6.08,-14.83,4,-6
5-Jan-16,09,"1,520.00","1,571.13",59.02,59.76,0.00,-0.74,102.03,106.78,-0.29,-4.46,6,-5
5-Jan-16,10,"1,501.60","1,569.04",65.00,65.83,0.00,-0.83,89.58,93.53,0.00,-3.95,10,-4
5-Jan-16,11,"1,517.50","1,568.54",65.97,66.66,0.00,-0.69,68.66,71.70,0.00,-3.04,14,-4
5-Jan-16,12,"1,525.30","1,549.41",60.02,60.96,0.00,-0.94,104.43,108.70,0.00,-4.27,18,-4
5-Jan-16,13,"1,501.10","1,500.93",52.81,53.52,0.00,-0.71,93.83,98.30,0.00,-4.47,21,-2
5-Jan-16,14,"1,453.20","1,519.23",49.95,50.57,0.00,-0.62,70.64,73.58,0.00,-2.94,23,-1
5-Jan-16,15,"1,412.30","1,505.02",49.18,50.00,0.00,-0.82,61.59,63.98,0.00,-2.39,25,0
5-Jan-16,16,"1,405.90","1,510.59",49.79,50.64,0.00,-0.85,51.46,53.93,0.00,-2.47,26,0
5-Jan-16,17,"1,505.90","1,577.69",69.49,70.98,0.00,-1.49,52.97,55.84,0.00,-2.87,24,0
5-Jan-16,18,"1,585.20","1,680.95",71.06,72.92,0.00,-1.86,76.41,80.09,0.00,-3.68,23,-1
5-Jan-16,19,"1,583.70","1,664.31",70.18,71.84,0.00,-1.66,74.01,78.12,0.00,-4.11,21,0
5-Jan-16,20,"1,559.70","1,614.87",59.48,61.07,0.00,-1.59,59.95,63.72,0.00,-3.77,21,0
5-Jan-16,21,"1,493.70","1,555.33",52.44,53.49,0.00,-1.05,49.40,52.73,0.00,-3.33,20,0
5-Jan-16,22,"1,344.10","1,465.59",55.67,56.44,0.00,-0.77,46.70,49.81,-0.22,-2.89,18,0
5-Jan-16,23,"1,205.10","1,347.33",55.90,53.90,2.75,-0.75,47.89,50.12,-0.06,-2.17,16,1
5-Jan-16,24,"1,117.90","1,253.82",49.91,49.55,0.47,-0.11,47.54,49.66,0.00,-2.12,16,0
6-Jan-16,01,"1,056.90","1,188.72",73.04,77.07,-0.24,-3.79,102.21,113.93,-5.91,-5.81,14,1
6-Jan-16,02,"1,016.80","1,166.55",70.22,73.73,0.00,-3.51,70.48,75.90,-1.23,-4.19,16,0
6-Jan-16,03,"1,012.90","1,159.35",63.02,66.10,0.00,-3.08,55.80,60.59,-1.52,-3.27,16,0
6-Jan-16,04,"1,027.30","1,166.36",63.07,66.11,0.00,-3.04,58.54,63.71,-1.77,-3.40,15,0
6-Jan-16,05,"1,098.70","1,215.28",56.78,59.21,0.00,-2.43,43.44,45.96,-0.16,-2.36,16,0
6-Jan-16,06,"1,274.10","1,328.84",69.28,74.79,-1.88,-3.63,48.62,51.37,-0.04,-2.71,16,0
6-Jan-16,07,"1,470.70","1,501.35",75.75,80.16,0.00,-4.41,176.44,200.25,-12.54,-11.27,14,0
6-Jan-16,08,"1,547.20","1,551.08",78.15,83.68,-0.93,-4.60,131.79,148.06,-7.30,-8.97,17,0
6-Jan-16,09,"1,424.00","1,553.39",71.23,76.23,-0.20,-4.80,66.55,74.53,-3.40,-4.58,19,1
6-Jan-16,10,"1,411.50","1,538.74",72.64,77.54,-0.02,-4.88,56.93,62.02,-1.15,-3.94,19,3
6-Jan-16,11,"1,412.00","1,531.57",71.17,75.20,0.00,-4.03,44.34,47.00,0.00,-2.66,26,2
6-Jan-16,12,"1,469.50","1,488.14",53.55,55.64,0.00,-2.09,40.92,43.18,0.00,-2.26,30,1
6-Jan-16,13,"1,430.90","1,460.35",47.73,49.47,0.00,-1.74,36.05,37.82,0.00,-1.77,33,8
6-Jan-16,14,"1,366.30","1,469.12",46.36,48.10,0.00,-1.74,37.45,39.09,0.00,-1.64,35,14
6-Jan-16,15,"1,331.10","1,469.79",45.19,46.96,0.00,-1.77,38.85,40.45,0.00,-1.60,39,13
6-Jan-16,16,"1,334.30","1,475.30",45.28,47.00,0.00,-1.72,33.39,34.71,0.00,-1.32,36,18
6-Jan-16,17,"1,421.40","1,566.31",64.78,67.64,0.00,-2.86,54.63,57.18,-0.05,-2.50,40,4
6-Jan-16,18,"1,501.20","1,655.69",88.78,94.53,-1.11,-4.64,91.88,99.39,-2.82,-4.69,38,0
6-Jan-16,19,"1,489.90","1,641.69",75.93,80.02,0.00,-4.09,91.96,101.73,-4.54,-5.23,34,1
6-Jan-16,20,"1,476.30","1,582.40",71.00,74.44,0.00,-3.44,82.31,90.31,-3.48,-4.52,34,0
6-Jan-16,21,"1,409.90","1,524.72",56.71,59.36,0.00,-2.65,60.12,63.50,-0.40,-2.98,33,1
6-Jan-16,22,"1,293.30","1,420.25",59.28,61.28,0.00,-2.00,49.50,51.73,-0.19,-2.04,32,0
6-Jan-16,23,"1,147.10","1,292.08",50.75,51.77,0.00,-1.02,31.35,32.31,0.00,-0.96,31,1
6-Jan-16,24,"1,064.60","1,227.75",46.98,47.37,0.00,-0.39,35.62,36.63,0.00,-1.01,30,2
7-Jan-16,01,"1,120.90","1,180.40",41.49,42.54,0.00,-1.05,37.59,38.79,0.00,-1.20,29,2
7-Jan-16,02,"1,075.90","1,148.17",40.50,41.75,0.00,-1.25,36.42,37.76,0.00,-1.34,27,2
7-Jan-16,03,"1,027.50","1,139.37",39.26,40.48,0.00,-1.22,36.45,37.94,0.00,-1.49,21,5
7-Jan-16,04,"1,033.50","1,144.43",37.58,38.80,0.00,-1.22,36.11,37.61,0.00,-1.50,20,5
7-Jan-16,05,"1,076.70","1,190.13",40.62,41.75,0.00,-1.13,35.34,36.97,0.00,-1.63,18,6
7-Jan-16,06,"1,187.50","1,310.85",47.90,49.43,0.00,-1.53,34.30,35.71,0.00,-1.41,14,6
7-Jan-16,07,"1,349.80","1,496.88",85.55,87.97,0.00,-2.42,55.98,57.92,0.00,-1.94,16,7
7-Jan-16,08,"1,515.40","1,555.63",71.06,72.56,0.00,-1.50,62.14,64.25,0.00,-2.11,14,7
7-Jan-16,09,"1,474.50","1,541.33",57.03,58.16,0.00,-1.13,61.30,63.47,0.00,-2.17,14,6
7-Jan-16,10,"1,456.10","1,523.34",52.33,53.37,0.00,-1.04,34.37,35.30,0.00,-0.93,21,9
7-Jan-16,11,"1,471.20","1,510.31",41.63,42.13,0.00,-0.50,29.32,29.98,0.00,-0.66,30,12
7-Jan-16,12,"1,456.90","1,472.17",37.12,37.76,0.00,-0.64,26.66,27.22,0.00,-0.56,34,9
7-Jan-16,13,"1,405.50","1,442.75",32.63,33.20,0.00,-0.57,26.15,26.66,0.00,-0.51,36,10
7-Jan-16,14,"1,327.70","1,430.98",33.76,34.44,0.00,-0.68,28.27,28.86,0.00,-0.59,37,12
7-Jan-16,15,"1,308.60","1,425.27",32.39,33.14,0.00,-0.75,26.97,27.54,0.00,-0.57,38,11
7-Jan-16,16,"1,301.90","1,440.22",36.12,36.89,0.00,-0.77,23.53,23.91,0.00,-0.38,38,12
7-Jan-16,17,"1,418.30","1,537.27",41.48,41.95,0.00,-0.47,32.67,33.14,0.00,-0.47,36,14
7-Jan-16,18,"1,481.10","1,614.79",68.50,69.61,0.00,-1.11,65.77,67.12,0.00,-1.35,32,14
7-Jan-16,19,"1,494.10","1,580.94",61.47,62.30,0.00,-0.83,67.14,68.79,0.00,-1.65,28,15
7-Jan-16,20,"1,438.20","1,545.02",45.97,46.56,0.00,-0.59,52.58,54.00,0.00,-1.42,27,16
7-Jan-16,21,"1,382.30","1,473.40",52.13,52.79,0.00,-0.66,45.33,46.41,0.00,-1.08,23,15
7-Jan-16,22,"1,263.50","1,380.26",42.36,42.35,0.00,0.01,34.13,34.85,0.00,-0.72,22,14
7-Jan-16,23,"1,134.80","1,272.72",37.40,37.40,0.00,0.00,32.46,32.90,0.00,-0.44,23,16
7-Jan-16,24,"1,022.30","1,197.48",40.36,40.06,0.00,0.30,18.51,18.70,0.00,-0.19,22,15
8-Jan-16,01,"1,024.50","1,143.01",33.43,34.13,0.00,-0.70,25.88,26.37,0.00,-0.49,21,15
8-Jan-16,02,992.80,"1,116.60",32.56,33.36,0.00,-0.80,26.42,27.05,0.00,-0.63,21,14
8-Jan-16,03,976.80,"1,102.22",32.82,33.70,0.00,-0.88,16.25,16.67,0.00,-0.42,19,13
8-Jan-16,04,972.20,"1,113.69",33.29,34.14,0.00,-0.85,19.16,19.63,0.00,-0.47,18,12
8-Jan-16,05,"1,019.60","1,156.54",33.10,33.87,0.00,-0.77,29.60,30.33,0.00,-0.73,18,12
8-Jan-16,06,"1,148.10","1,264.33",36.44,36.75,0.00,-0.31,23.89,24.35,0.00,-0.46,20,13
8-Jan-16,07,"1,376.10","1,447.30",53.32,53.27,0.00,0.05,29.32,29.74,0.00,-0.42,23,15
8-Jan-16,08,"1,484.90","1,519.77",43.79,43.37,0.00,0.42,38.31,38.72,0.00,-0.41,20,14
8-Jan-16,09,"1,443.80","1,503.41",35.06,35.15,0.00,-0.09,36.81,37.25,0.00,-0.44,20,15
8-Jan-16,10,"1,443.10","1,499.93",36.95,37.27,0.00,-0.32,30.32,30.73,0.00,-0.41,28,20
8-Jan-16,11,"1,437.60","1,478.29",35.45,35.66,0.00,-0.21,28.90,29.33,0.00,-0.43,32,23
8-Jan-16,12,"1,392.60","1,448.70",30.24,30.67,0.00,-0.43,28.31,28.84,0.00,-0.53,33,24
8-Jan-16,13,"1,366.70","1,413.34",30.71,31.15,0.00,-0.44,27.80,28.46,0.00,-0.66,36,28
8-Jan-16,14,"1,297.00","1,416.91",29.66,30.11,0.00,-0.45,28.13,28.84,0.00,-0.71,36,29
8-Jan-16,15,"1,284.50","1,418.45",28.28,28.72,0.00,-0.44,24.60,25.20,0.00,-0.60,37,29
8-Jan-16,16,"1,293.60","1,433.32",29.89,30.30,0.00,-0.41,27.60,28.13,0.00,-0.53,39,32
8-Jan-16,17,"1,399.10","1,509.82",34.62,34.90,0.00,-0.28,28.21,28.57,0.00,-0.36,38,31
8-Jan-16,18,"1,458.80","1,546.04",54.96,55.50,0.00,-0.54,29.04,29.56,0.00,-0.52,38,31
8-Jan-16,19,"1,449.40","1,506.82",40.89,41.39,0.00,-0.50,26.31,26.82,0.00,-0.51,37,32
8-Jan-16,20,"1,375.10","1,462.08",31.86,32.35,0.00,-0.49,24.95,25.50,0.00,-0.55,37,31
8-Jan-16,21,"1,306.00","1,409.71",35.82,36.11,0.00,-0.29,23.02,23.42,0.00,-0.40,37,31
8-Jan-16,22,"1,199.10","1,315.31",37.10,37.01,0.00,0.09,19.13,19.38,0.00,-0.25,37,30
8-Jan-16,23,"1,075.00","1,216.15",32.99,33.37,0.00,-0.38,20.22,20.52,0.00,-0.30,36,29
8-Jan-16,24,991.40,"1,154.48",28.45,28.37,0.00,0.08,10.65,10.80,0.00,-0.15,36,28
9-Jan-16,01,973.70,"1,070.30",21.13,21.54,0.00,-0.41,9.65,9.88,0.00,-0.23,35,27
9-Jan-16,02,942.60,"1,058.25",19.61,19.92,0.00,-0.31,18.52,18.98,0.00,-0.46,34,26
9-Jan-16,03,921.60,"1,039.33",18.36,18.44,0.00,-0.08,20.76,21.12,0.00,-0.36,33,25
9-Jan-16,04,916.40,"1,034.00",18.14,18.24,0.00,-0.10,13.58,13.77,0.00,-0.19,32,25
9-Jan-16,05,943.20,"1,047.66",15.80,15.83,0.00,-0.03,24.89,25.19,0.00,-0.30,32,25
9-Jan-16,06,"1,008.10","1,099.09",18.63,18.79,0.00,-0.16,20.12,20.35,0.00,-0.23,31,26
9-Jan-16,07,"1,113.90","1,180.73",21.52,21.56,0.00,-0.04,16.47,16.70,0.00,-0.23,31,26
9-Jan-16,08,"1,180.90","1,282.20",22.05,22.19,0.00,-0.14,18.47,18.69,0.00,-0.22,31,29
9-Jan-16,09,"1,294.00","1,372.60",25.53,25.72,0.00,-0.19,17.92,18.12,0.00,-0.20,31,29
9-Jan-16,10,"1,333.70","1,440.00",28.61,28.75,0.00,-0.14,23.49,23.73,0.00,-0.24,31,29
9-Jan-16,11,"1,335.10","1,468.41",27.74,27.87,0.00,-0.13,33.60,33.90,0.00,-0.30,31,29
9-Jan-16,12,"1,323.30","1,461.65",33.32,33.37,0.00,-0.05,30.71,30.93,0.00,-0.22,33,30
9-Jan-16,13,"1,259.00","1,434.27",35.65,35.93,0.00,-0.28,29.09,29.30,0.00,-0.21,35,32
9-Jan-16,14,"1,277.80","1,409.57",27.51,27.73,0.00,-0.22,24.31,24.50,0.00,-0.19,35,33
9-Jan-16,15,"1,264.10","1,399.37",25.53,25.73,0.00,-0.20,20.46,20.65,0.00,-0.19,35,33
9-Jan-16,16,"1,279.20","1,409.96",25.35,25.54,0.00,-0.19,18.20,18.32,0.00,-0.12,35,33
9-Jan-16,17,"1,357.00","1,485.87",31.13,31.18,0.00,-0.05,21.21,21.28,0.00,-0.07,35,34
9-Jan-16,18,"1,421.30","1,520.40",45.39,45.33,0.00,0.06,25.66,25.73,0.00,-0.07,35,34
9-Jan-16,19,"1,338.60","1,471.39",33.27,33.41,0.00,-0.14,22.08,22.25,0.00,-0.17,34,34
9-Jan-16,20,"1,282.10","1,422.90",36.57,36.85,0.00,-0.28,21.14,21.35,0.00,-0.21,34,32
9-Jan-16,21,"1,228.10","1,345.72",28.48,28.82,0.00,-0.34,17.16,17.33,0.00,-0.17,34,33
9-Jan-16,22,"1,139.60","1,279.81",23.51,24.04,0.00,-0.53,14.64,14.85,0.00,-0.21,34,33
9-Jan-16,23,"1,034.30","1,193.65",18.65,18.99,0.00,-0.34,-20.06,-20.51,0.00,0.45,34,33
9-Jan-16,24,966.20,"1,129.36",15.57,15.94,0.00,-0.37,-38.51,-39.47,0.00,0.96,34,34
10-Jan-16,01,921.10,"1,065.66",10.17,10.29,0.00,-0.12,17.53,17.83,0.00,-0.30,35,34
10-Jan-16,02,889.30,"1,028.54",10.50,10.70,0.00,-0.20,19.53,19.90,0.00,-0.37,35,34
10-Jan-16,03,865.40,999.95,6.67,6.77,0.00,-0.10,1.87,1.88,0.00,-0.01,35,35
10-Jan-16,04,864.50,994.21,4.90,4.97,0.00,-0.07,3.70,3.77,0.00,-0.07,35,35
10-Jan-16,05,871.70,"1,008.40",4.88,4.95,0.00,-0.07,-55.87,-57.13,0.00,1.26,36,36
10-Jan-16,06,925.60,"1,044.74",7.92,7.98,0.00,-0.06,13.24,13.49,0.00,-0.25,37,36
10-Jan-16,07,"1,024.30","1,103.30",8.99,8.99,0.00,0.00,12.79,12.95,0.00,-0.16,36,36
10-Jan-16,08,"1,100.50","1,205.42",11.73,11.71,0.00,0.02,19.57,19.68,0.00,-0.11,38,38
10-Jan-16,09,"1,230.00","1,303.32",15.06,15.11,0.00,-0.05,19.80,19.95,0.00,-0.15,39,39
10-Jan-16,10,"1,279.30","1,382.16",18.82,18.81,0.00,0.01,28.44,28.74,0.00,-0.30,43,42
